Project ID,T type sub-class,Avg ISI,F I curve slope
1HEYEW7GMUKWIQW37BO,Sst interneuron,22.55428571,0.591312978
1HEYEW7GMUKWIQW37BO,Sst interneuron,58.5825,0.305000026
1HEYEW7GMUKWIQW37BO,Sst interneuron,61.97636364,0.087068963
1HEYEW7GMUKWIQW37BO,Sst interneuron,14.5,0.71
1HEYEW7GMUKWIQW37BO,Sst interneuron,93.194,0.269158881
1HEYEW7GMUKWIQW37BO,Vip interneuron,22.90285714,-0.020000001
1HEYEW7GMUKWIQW37BO,Sst interneuron,27.22,0.127385893
1HEYEW7GMUKWIQW37BO,Vip interneuron,45.71888889,0.004069768
1HEYEW7GMUKWIQW37BO,Vip interneuron,51.51777778,0.404310336
1HEYEW7GMUKWIQW37BO,Vip interneuron,28.64181818,0.084999987
1HEYEW7GMUKWIQW37BO,Sst interneuron,11.52305882,1.71
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.99,0.513793143
1HEYEW7GMUKWIQW37BO,Vip interneuron,25.12157895,0.737499984
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.64,0.020689656
1HEYEW7GMUKWIQW37BO,Sst interneuron,49.32,0.39999999
1HEYEW7GMUKWIQW37BO,Sst interneuron,44.25909091,0.435
1HEYEW7GMUKWIQW37BO,Vip interneuron,44.535,0.31
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.15111111,0.316071448
1HEYEW7GMUKWIQW37BO,Sst interneuron,18.3,0.038317757
1HEYEW7GMUKWIQW37BO,Sst interneuron,49.74,0.085
1HEYEW7GMUKWIQW37BO,Vip interneuron,30.85,0.07
1HEYEW7GMUKWIQW37BO,Sst interneuron,129.56,0.075
1HEYEW7GMUKWIQW37BO,Sst interneuron,65.84461538,0.320689655
1HEYEW7GMUKWIQW37BO,Sst interneuron,38.2912,0.579285717
1HEYEW7GMUKWIQW37BO,Sst interneuron,83.785,0.189473672
1HEYEW7GMUKWIQW37BO,Sst interneuron,61.5,0.120000007
1HEYEW7GMUKWIQW37BO,Sst interneuron,39.1625,0.475000047
1HEYEW7GMUKWIQW37BO,Vip interneuron,37.29166667,0.480000034
1HEYEW7GMUKWIQW37BO,Sst interneuron,77.02,0.237857141
1HEYEW7GMUKWIQW37BO,Sst interneuron,52.33764706,0.371895418
1HEYEW7GMUKWIQW37BO,Sst interneuron,44.21454545,0.487500048
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.583,0.445000016
1HEYEW7GMUKWIQW37BO,Vip interneuron,43.64363636,0.320454548
1HEYEW7GMUKWIQW37BO,Vip interneuron,70.3675,0.138297872
1HEYEW7GMUKWIQW37BO,Vip interneuron,46.58380952,0.416964286
1HEYEW7GMUKWIQW37BO,Sst interneuron,37.68,0.164705882
1HEYEW7GMUKWIQW37BO,Vip interneuron,14.204,0.088236114
1HEYEW7GMUKWIQW37BO,Sst interneuron,46.004,0.301337071
1HEYEW7GMUKWIQW37BO,Vip interneuron,21.17142857,0.036284288
1HEYEW7GMUKWIQW37BO,Sst interneuron,55.30352941,0.418103478
1HEYEW7GMUKWIQW37BO,Sst interneuron,65.47818182,0.25
1HEYEW7GMUKWIQW37BO,Sst interneuron,52.68555556,0.353448267
1HEYEW7GMUKWIQW37BO,Sst interneuron,105.292,0.153191499
1HEYEW7GMUKWIQW37BO,Sst interneuron,43.865,0.149999998
1HEYEW7GMUKWIQW37BO,Sst interneuron,34.06428571,0.409756098
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.49333333,0.337499992
1HEYEW7GMUKWIQW37BO,Vip interneuron,78.65166667,0.335714282
1HEYEW7GMUKWIQW37BO,Vip interneuron,74.95076923,0.25
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.59066667,0.429999996
1HEYEW7GMUKWIQW37BO,Sst interneuron,71.83333333,0.178750014
1HEYEW7GMUKWIQW37BO,Vip interneuron,56.68,-0.031884908
1HEYEW7GMUKWIQW37BO,Sst interneuron,54.58352941,0.456034474
1HEYEW7GMUKWIQW37BO,Sst interneuron,59.02125,0.278037383
1HEYEW7GMUKWIQW37BO,Sst interneuron,43.71619048,0.464974609
1HEYEW7GMUKWIQW37BO,Sst interneuron,65.07571429,0.328125
1HEYEW7GMUKWIQW37BO,Sst interneuron,58.14,0.12866379
1HEYEW7GMUKWIQW37BO,Sst interneuron,98.2,0.31500001
1HEYEW7GMUKWIQW37BO,Vip interneuron,6.51,0.030841121
1HEYEW7GMUKWIQW37BO,Vip interneuron,15.4,0.036170215
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.41619048,0.5125
1HEYEW7GMUKWIQW37BO,Sst interneuron,11.44,0.021052632
1HEYEW7GMUKWIQW37BO,Sst interneuron,32.84,0.115714286
1HEYEW7GMUKWIQW37BO,Vip interneuron,146.032,0.091360694
1HEYEW7GMUKWIQW37BO,Sst interneuron,62.36285714,0.326470591
1HEYEW7GMUKWIQW37BO,Sst interneuron,54.21529412,0.3281955
1HEYEW7GMUKWIQW37BO,Vip interneuron,69.11333333,0.034042553
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.08173913,0.582758609
1HEYEW7GMUKWIQW37BO,Sst interneuron,31.4,0.0375
1HEYEW7GMUKWIQW37BO,Vip interneuron,96.16666667,0.069999998
1HEYEW7GMUKWIQW37BO,Sst interneuron,76.02666667,0.216201121
1HEYEW7GMUKWIQW37BO,Sst interneuron,71.26769231,0.235
1HEYEW7GMUKWIQW37BO,Vip interneuron,97.174,0.270000011
1HEYEW7GMUKWIQW37BO,Sst interneuron,55.81538462,0.351470582
1HEYEW7GMUKWIQW37BO,Sst interneuron,104.5166667,0.311193078
1HEYEW7GMUKWIQW37BO,Vip interneuron,25.93,0.1125
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.06,0.19
1HEYEW7GMUKWIQW37BO,Sst interneuron,36.66,0.03794267
1HEYEW7GMUKWIQW37BO,Sst interneuron,44.99,0.053448276
1HEYEW7GMUKWIQW37BO,Vip interneuron,28.78666667,0.155106381
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.30111111,0.319285709
1HEYEW7GMUKWIQW37BO,Sst interneuron,,0.021994135
1HEYEW7GMUKWIQW37BO,Sst interneuron,22.36,0.020689655
1HEYEW7GMUKWIQW37BO,Sst interneuron,69.89,0.297413793
1HEYEW7GMUKWIQW37BO,Sst interneuron,57.7525,0.307938415
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.94266667,0.357264948
1HEYEW7GMUKWIQW37BO,Sst interneuron,154.548,0.2
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.21,0.405
1HEYEW7GMUKWIQW37BO,Sst interneuron,49.84555556,0.395
1HEYEW7GMUKWIQW37BO,Vip interneuron,29.65878788,0.557258074
1HEYEW7GMUKWIQW37BO,Sst interneuron,65.14,0.282758621
1HEYEW7GMUKWIQW37BO,Vip interneuron,5.5,0.024999998
1HEYEW7GMUKWIQW37BO,Sst interneuron,59.95,0.186428571
1HEYEW7GMUKWIQW37BO,Vip interneuron,128.224,0.434651045
1HEYEW7GMUKWIQW37BO,Sst interneuron,55.13764706,0.30714286
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.47285714,0.435000023
1HEYEW7GMUKWIQW37BO,Vip interneuron,45.86842105,0.294178084
1HEYEW7GMUKWIQW37BO,Vip interneuron,46.18285714,0.403571428
1HEYEW7GMUKWIQW37BO,Sst interneuron,54.29529412,0.381896549
1HEYEW7GMUKWIQW37BO,Sst interneuron,76.185,0.057327582
1HEYEW7GMUKWIQW37BO,Vip interneuron,65.95333333,0.0625
1HEYEW7GMUKWIQW37BO,Vip interneuron,,0.039549839
1HEYEW7GMUKWIQW37BO,Sst interneuron,85.975,0.23
1HEYEW7GMUKWIQW37BO,Vip interneuron,116.875,0.073376622
1HEYEW7GMUKWIQW37BO,Sst interneuron,134.1685714,0.147413791
1HEYEW7GMUKWIQW37BO,Vip interneuron,119.33,0.040789472
1HEYEW7GMUKWIQW37BO,Sst interneuron,46.74,0.05
1HEYEW7GMUKWIQW37BO,Sst interneuron,39.85,0.082758619
1HEYEW7GMUKWIQW37BO,Sst interneuron,53.9575,0.38
1HEYEW7GMUKWIQW37BO,Sst interneuron,16.94,0.035
1HEYEW7GMUKWIQW37BO,Sst interneuron,44.42190476,0.474607331
1HEYEW7GMUKWIQW37BO,Vip interneuron,102.9511111,0.285
1HEYEW7GMUKWIQW37BO,Sst interneuron,8.6,0.104383116
1HEYEW7GMUKWIQW37BO,Vip interneuron,66.94428571,0.305000019
1HEYEW7GMUKWIQW37BO,Sst interneuron,18.88,0.080000001
1HEYEW7GMUKWIQW37BO,Vip interneuron,7.37,0.090178571
1HEYEW7GMUKWIQW37BO,Sst interneuron,95.93,0.101785714
1HEYEW7GMUKWIQW37BO,Vip interneuron,37.6825,0.165217399
1HEYEW7GMUKWIQW37BO,Sst interneuron,41.57875,0.31568624
1HEYEW7GMUKWIQW37BO,Sst interneuron,21.14,0.597826087
1HEYEW7GMUKWIQW37BO,Vip interneuron,27.28611111,0.594999985
1HEYEW7GMUKWIQW37BO,Sst interneuron,49.38,0.347413814
1HEYEW7GMUKWIQW37BO,Vip interneuron,163.5333333,0.143749986
1HEYEW7GMUKWIQW37BO,Vip interneuron,34.9,0.039224138
1HEYEW7GMUKWIQW37BO,Vip interneuron,17.64690909,0.409060115
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.52,0.255635838
1HEYEW7GMUKWIQW37BO,Sst interneuron,29.68444444,0.309090901
1HEYEW7GMUKWIQW37BO,Vip interneuron,96.894,0.16741073
1HEYEW7GMUKWIQW37BO,Sst interneuron,63.53066667,0.306696429
1HEYEW7GMUKWIQW37BO,Sst interneuron,41.11826087,0.330681818
1HEYEW7GMUKWIQW37BO,Sst interneuron,387.57,0.079999998
1HEYEW7GMUKWIQW37BO,Sst interneuron,33.3,0.07
1HEYEW7GMUKWIQW37BO,Sst interneuron,236,0.070689647
1HEYEW7GMUKWIQW37BO,Sst interneuron,22.97333333,0.432534562
1HEYEW7GMUKWIQW37BO,Vip interneuron,14.31,0.048520045
1HEYEW7GMUKWIQW37BO,Sst interneuron,39.68,0.182142849
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.57066667,0.295
1HEYEW7GMUKWIQW37BO,Sst interneuron,54.35058824,0.415
1HEYEW7GMUKWIQW37BO,Sst interneuron,53.66133333,0.405859371
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.636,0.299193542
1HEYEW7GMUKWIQW37BO,Sst interneuron,,0.014285714
1HEYEW7GMUKWIQW37BO,Sst interneuron,55.03529412,0.375000022
1HEYEW7GMUKWIQW37BO,Sst interneuron,54.86,0.0887931
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.09904762,0.5
1HEYEW7GMUKWIQW37BO,Sst interneuron,56.39,0.049999994
1HEYEW7GMUKWIQW37BO,Sst interneuron,55.68,0.088258585
1HEYEW7GMUKWIQW37BO,Sst interneuron,36.02,0.025806452
1HEYEW7GMUKWIQW37BO,Vip interneuron,40.88608696,0.479999987
1HEYEW7GMUKWIQW37BO,Vip interneuron,7.86,0.028824785
1HEYEW7GMUKWIQW37BO,Sst interneuron,72.86,0.22890173
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.07904762,0.461206884
1HEYEW7GMUKWIQW37BO,Vip interneuron,35.25259259,0.464999988
1HEYEW7GMUKWIQW37BO,Sst interneuron,43.62181818,0.352499993
1HEYEW7GMUKWIQW37BO,Vip interneuron,65.70714286,0.26923369
1HEYEW7GMUKWIQW37BO,Vip interneuron,54.018,0.194285713
1HEYEW7GMUKWIQW37BO,Sst interneuron,149.8366667,0.193277308
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.86,0.276013509
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.49,0.230714286
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.65263158,0.473275853
1HEYEW7GMUKWIQW37BO,Sst interneuron,34.8,0.234677414
1HEYEW7GMUKWIQW37BO,Sst interneuron,32.015,0.168181824
1HEYEW7GMUKWIQW37BO,Sst interneuron,26.36,0.075
1HEYEW7GMUKWIQW37BO,Sst interneuron,94.28,0.170000007
1HEYEW7GMUKWIQW37BO,Vip interneuron,169.216,0.130172414
1HEYEW7GMUKWIQW37BO,Sst interneuron,69.17,0.422857146
1HEYEW7GMUKWIQW37BO,Sst interneuron,24.91,0.176508621
1HEYEW7GMUKWIQW37BO,Vip interneuron,35.09555556,0.291842897
1HEYEW7GMUKWIQW37BO,Sst interneuron,,0.014893617
1HEYEW7GMUKWIQW37BO,Sst interneuron,49.2,0.11
1HEYEW7GMUKWIQW37BO,Sst interneuron,59.37125,0.320714286
1HEYEW7GMUKWIQW37BO,Vip interneuron,72.2875,0.094736841
1HEYEW7GMUKWIQW37BO,Vip interneuron,35.68148148,0.569999988
1HEYEW7GMUKWIQW37BO,Vip interneuron,31.66666667,0.095
1HEYEW7GMUKWIQW37BO,Sst interneuron,49.02,0.345089286
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.56117647,0.486206885
1HEYEW7GMUKWIQW37BO,Vip interneuron,40,0.02
1HEYEW7GMUKWIQW37BO,Sst interneuron,47.95263158,0.493965514
1HEYEW7GMUKWIQW37BO,Sst interneuron,53.89529412,0.443965509
1HEYEW7GMUKWIQW37BO,Sst interneuron,64.5,0.325
1HEYEW7GMUKWIQW37BO,Sst interneuron,49.59473684,0.441999989
1HEYEW7GMUKWIQW37BO,Vip interneuron,32.25933333,0.405263144
1HEYEW7GMUKWIQW37BO,Sst interneuron,74.82,0.075
1HEYEW7GMUKWIQW37BO,Vip interneuron,47.863,0.384999989
1HEYEW7GMUKWIQW37BO,Vip interneuron,145.1733333,0.149285726
1HEYEW7GMUKWIQW37BO,Sst interneuron,23.14,0.035344828
1HEYEW7GMUKWIQW37BO,Sst interneuron,39.19913043,0.445481036
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.10695652,0.540789529
1HEYEW7GMUKWIQW37BO,Vip interneuron,14.93,0.036454183
1HEYEW7GMUKWIQW37BO,Sst interneuron,53.33,0.099999995
1HEYEW7GMUKWIQW37BO,Sst interneuron,43.4,0.018045113
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.4,0.080985312
1HEYEW7GMUKWIQW37BO,Sst interneuron,61.47285714,0.292760194
1HEYEW7GMUKWIQW37BO,Vip interneuron,63.38,0.228244152
1HEYEW7GMUKWIQW37BO,Vip interneuron,39.48133333,0.1
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.3825,0.292241379
1HEYEW7GMUKWIQW37BO,Sst interneuron,21.83,0.064999999
1HEYEW7GMUKWIQW37BO,Sst interneuron,66.41692308,0.200735294
1HEYEW7GMUKWIQW37BO,Sst interneuron,,0.014655171
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.16727273,0.240186922
1HEYEW7GMUKWIQW37BO,Sst interneuron,67.27285714,0.279999993
1HEYEW7GMUKWIQW37BO,Sst interneuron,58.03333333,0.067241379
1HEYEW7GMUKWIQW37BO,Vip interneuron,80.956,0.251470585
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.168,0.450000029
1HEYEW7GMUKWIQW37BO,Vip interneuron,39.346,0.483620725
1HEYEW7GMUKWIQW37BO,Vip interneuron,97.70888889,0.225
1HEYEW7GMUKWIQW37BO,Sst interneuron,44.915,0.377966098
1HEYEW7GMUKWIQW37BO,Sst interneuron,23.8385,0.156561114
1HEYEW7GMUKWIQW37BO,Sst interneuron,38.708,0.15
1HEYEW7GMUKWIQW37BO,Vip interneuron,118.085,0.130000004
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.48454545,0.298918911
1HEYEW7GMUKWIQW37BO,Vip interneuron,58.88875,0.289160839
1HEYEW7GMUKWIQW37BO,Sst interneuron,54.39764706,0.395000027
1HEYEW7GMUKWIQW37BO,Vip interneuron,38.46583333,0.475
1HEYEW7GMUKWIQW37BO,Sst interneuron,190.216,0.097058824
1HEYEW7GMUKWIQW37BO,Vip interneuron,4.812,0.054310345
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.3875,0.270689648
1HEYEW7GMUKWIQW37BO,Sst interneuron,34.46142857,0.329285715
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.892,0.347274886
1HEYEW7GMUKWIQW37BO,Sst interneuron,74.4,0.460714286
1HEYEW7GMUKWIQW37BO,Sst interneuron,71.86461538,0.381034485
1HEYEW7GMUKWIQW37BO,Sst interneuron,17.19192308,0.902803738
1HEYEW7GMUKWIQW37BO,Sst interneuron,57.62,0.052857146
1HEYEW7GMUKWIQW37BO,Sst interneuron,43.06545455,0.355
1HEYEW7GMUKWIQW37BO,Sst interneuron,27.24,0.030841121
1HEYEW7GMUKWIQW37BO,Sst interneuron,18.88551724,0.226506024
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.14,0.289374987
1HEYEW7GMUKWIQW37BO,Sst interneuron,59.72666667,0.349999987
1HEYEW7GMUKWIQW37BO,Vip interneuron,45.6952381,-0.008732668
1HEYEW7GMUKWIQW37BO,Sst interneuron,55.60352941,0.324285714
1HEYEW7GMUKWIQW37BO,Vip interneuron,12.488,0.056681034
1HEYEW7GMUKWIQW37BO,Sst interneuron,64.72,0.125
1HEYEW7GMUKWIQW37BO,Sst interneuron,44.796,0.368214286
1HEYEW7GMUKWIQW37BO,Vip interneuron,7.98,0.13
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.64,0.065
1HEYEW7GMUKWIQW37BO,Sst interneuron,62.3,0.257857143
1HEYEW7GMUKWIQW37BO,Sst interneuron,42.79333333,0.192523364
1HEYEW7GMUKWIQW37BO,Sst interneuron,162.5,0.09
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.22923077,0.425
1HEYEW7GMUKWIQW37BO,Sst interneuron,22.54,0.06743119
1HEYEW7GMUKWIQW37BO,Vip interneuron,35.96518519,0.495
1HEYEW7GMUKWIQW37BO,Sst interneuron,78.04833333,0.299553573
1HEYEW7GMUKWIQW37BO,Sst interneuron,47.71684211,0.444285759
1HEYEW7GMUKWIQW37BO,Vip interneuron,92.1075,0.105000001
1HEYEW7GMUKWIQW37BO,Vip interneuron,202.7266667,0.042142861
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.18555556,0.35999998
1HEYEW7GMUKWIQW37BO,Sst interneuron,69.425,0.27900552
1HEYEW7GMUKWIQW37BO,Vip interneuron,54.88,0.082758621
1HEYEW7GMUKWIQW37BO,Sst interneuron,147.6533333,0.120000003
1HEYEW7GMUKWIQW37BO,Sst interneuron,33.8337931,0.471028037
1HEYEW7GMUKWIQW37BO,Sst interneuron,72.99166667,0.240000019
1HEYEW7GMUKWIQW37BO,Sst interneuron,56.52571429,0.23185437
1HEYEW7GMUKWIQW37BO,Sst interneuron,33.08428571,0.538541653
1HEYEW7GMUKWIQW37BO,Sst interneuron,71.22615385,0.292857144
1HEYEW7GMUKWIQW37BO,Sst interneuron,17.72,0.070689654
1HEYEW7GMUKWIQW37BO,Vip interneuron,,0.113207551
1HEYEW7GMUKWIQW37BO,Sst interneuron,79.135,0.287142886
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.43368421,0.207857143
1HEYEW7GMUKWIQW37BO,Vip interneuron,12.16,0.032758621
1HEYEW7GMUKWIQW37BO,Vip interneuron,51.33578947,0.423275851
1HEYEW7GMUKWIQW37BO,Sst interneuron,154.14,0.176495661
1HEYEW7GMUKWIQW37BO,Vip interneuron,44.01333333,0.429545455
1HEYEW7GMUKWIQW37BO,Sst interneuron,63.22,0.313839313
1HEYEW7GMUKWIQW37BO,Sst interneuron,20.14,0.025
1HEYEW7GMUKWIQW37BO,Vip interneuron,68.99714286,0.31
1HEYEW7GMUKWIQW37BO,Vip interneuron,,0.109090913
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.79,0.361206911
1HEYEW7GMUKWIQW37BO,Sst interneuron,69.82666667,0.314999988
1HEYEW7GMUKWIQW37BO,Sst interneuron,133.5,0.085046748
1HEYEW7GMUKWIQW37BO,Vip interneuron,39.37,0.039285714
1HEYEW7GMUKWIQW37BO,Sst interneuron,36.9824,0.368571429
1HEYEW7GMUKWIQW37BO,Vip interneuron,95.71,0.117021268
1HEYEW7GMUKWIQW37BO,Vip interneuron,224.37,0.093571429
1HEYEW7GMUKWIQW37BO,Vip interneuron,19.092,0.093617012
1HEYEW7GMUKWIQW37BO,Vip interneuron,58.405,0.247413793
1HEYEW7GMUKWIQW37BO,Sst interneuron,80.33833333,0.420991242
1HEYEW7GMUKWIQW37BO,Sst interneuron,46.744,0.119999997
1HEYEW7GMUKWIQW37BO,Sst interneuron,69.43384615,0.345
1HEYEW7GMUKWIQW37BO,Sst interneuron,52.91666667,0.275290695
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.83,0.04
1HEYEW7GMUKWIQW37BO,Vip interneuron,25.29,0.017298577
1HEYEW7GMUKWIQW37BO,Sst interneuron,219.05,0.150000003
1HEYEW7GMUKWIQW37BO,Sst interneuron,24.86923077,0.8
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.63684211,0.451923077
1HEYEW7GMUKWIQW37BO,Sst interneuron,63.17857143,0.30000003
1HEYEW7GMUKWIQW37BO,Sst interneuron,62.36769231,0.209999996
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.745,0.370588274
1HEYEW7GMUKWIQW37BO,Sst interneuron,110.495,0.402857143
1HEYEW7GMUKWIQW37BO,Sst interneuron,43.50571429,0.333333333
1HEYEW7GMUKWIQW37BO,Vip interneuron,8.914285714,0.102696872
1HEYEW7GMUKWIQW37BO,Vip interneuron,19.32,0.105714286
1HEYEW7GMUKWIQW37BO,Sst interneuron,58.195,0.419999994
1HEYEW7GMUKWIQW37BO,Sst interneuron,121.14,0.104687497
1HEYEW7GMUKWIQW37BO,Sst interneuron,55.06235294,0.412322272
1HEYEW7GMUKWIQW37BO,Sst interneuron,52.81333333,0.41499999
1HEYEW7GMUKWIQW37BO,Vip interneuron,36.97,0.036428571
1HEYEW7GMUKWIQW37BO,Sst interneuron,76.38222222,0.289705902
1HEYEW7GMUKWIQW37BO,Sst interneuron,127.28,0.145
1HEYEW7GMUKWIQW37BO,Vip interneuron,23.64571429,0.087931032
1HEYEW7GMUKWIQW37BO,Vip interneuron,15.20666667,0.147999996
1HEYEW7GMUKWIQW37BO,Sst interneuron,43.1,0.042405067
1HEYEW7GMUKWIQW37BO,Sst interneuron,125.98,0.129310346
1HEYEW7GMUKWIQW37BO,Sst interneuron,73.76769231,0.381034483
1HEYEW7GMUKWIQW37BO,Sst interneuron,77.29454545,0.285
1HEYEW7GMUKWIQW37BO,Vip interneuron,39.5512,0.390304874
1HEYEW7GMUKWIQW37BO,Sst interneuron,20.52,0.263793103
1HEYEW7GMUKWIQW37BO,Vip interneuron,83.85454545,0.186848341
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.168,0.277857137
1HEYEW7GMUKWIQW37BO,Sst interneuron,43.79,0.065000008
1HEYEW7GMUKWIQW37BO,Sst interneuron,29.930625,0.571428552
1HEYEW7GMUKWIQW37BO,Vip interneuron,260.44,0.065000002
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.66952381,0.408536576
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.208,0.267274467
1HEYEW7GMUKWIQW37BO,Sst interneuron,51.708,0.186206894
1HEYEW7GMUKWIQW37BO,Sst interneuron,57.48133333,0.376315778
1HEYEW7GMUKWIQW37BO,Vip interneuron,20.51111111,0.160000005
1HEYEW7GMUKWIQW37BO,Sst interneuron,67.39,0.264655165
1HEYEW7GMUKWIQW37BO,Vip interneuron,29.833,0.03357143
1HEYEW7GMUKWIQW37BO,Sst interneuron,31.72,0.032758621
1HEYEW7GMUKWIQW37BO,Sst interneuron,28.51294118,0.511428614
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.44526316,0.439999992
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.58,0.102142857
1HEYEW7GMUKWIQW37BO,Vip interneuron,61.64,0.106249995
1HEYEW7GMUKWIQW37BO,Vip interneuron,30.46666667,0.03
1HEYEW7GMUKWIQW37BO,Vip interneuron,25.43,0.011736334
1HEYEW7GMUKWIQW37BO,Sst interneuron,65.58,0.28
1HEYEW7GMUKWIQW37BO,Sst interneuron,33.35333333,0.093421068
1HEYEW7GMUKWIQW37BO,Vip interneuron,99.54,0.187500017
1HEYEW7GMUKWIQW37BO,Sst interneuron,26.89,0.053448278
1HEYEW7GMUKWIQW37BO,Sst interneuron,66.47076923,0.3
1HEYEW7GMUKWIQW37BO,Vip interneuron,45.67238095,0.484615418
1HEYEW7GMUKWIQW37BO,Vip interneuron,27.09,0.155
1HEYEW7GMUKWIQW37BO,Vip interneuron,4.66,0.032500003
1HEYEW7GMUKWIQW37BO,Sst interneuron,29.87333333,0.559999994
1HEYEW7GMUKWIQW37BO,Sst interneuron,88.412,0.291489362
1HEYEW7GMUKWIQW37BO,Sst interneuron,52.05222222,0.38
1HEYEW7GMUKWIQW37BO,Vip interneuron,16.84,0.152586206
1HEYEW7GMUKWIQW37BO,Vip interneuron,64.705,0.139473684
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.224,0.347413782
1HEYEW7GMUKWIQW37BO,Vip interneuron,42.9026087,0.482530108
1HEYEW7GMUKWIQW37BO,Vip interneuron,36.42842105,0.114953297
1HEYEW7GMUKWIQW37BO,Sst interneuron,47.14307692,0.154310368
1HEYEW7GMUKWIQW37BO,Sst interneuron,108.85,0.150000002
1HEYEW7GMUKWIQW37BO,Sst interneuron,81.445,0.271428571
1HEYEW7GMUKWIQW37BO,Sst interneuron,41.972,0.09
1HEYEW7GMUKWIQW37BO,Sst interneuron,22.98,0.03928047
1HEYEW7GMUKWIQW37BO,Vip interneuron,35.9437037,0.45
1HEYEW7GMUKWIQW37BO,Sst interneuron,38.54857143,0.291916182
1HEYEW7GMUKWIQW37BO,Sst interneuron,56.72923077,0.32321429
1HEYEW7GMUKWIQW37BO,Sst interneuron,39.04875,0.474137923
1HEYEW7GMUKWIQW37BO,Sst interneuron,106.8933333,0.243303571
1HEYEW7GMUKWIQW37BO,Vip interneuron,30.5225,0.624137916
1HEYEW7GMUKWIQW37BO,Vip interneuron,,0.009210528
1HEYEW7GMUKWIQW37BO,Vip interneuron,25.44263158,0.724999984
1HEYEW7GMUKWIQW37BO,Vip interneuron,11.92,0.017021277
1HEYEW7GMUKWIQW37BO,Sst interneuron,50.90333333,0.189999991
1HEYEW7GMUKWIQW37BO,Sst interneuron,134.96,0.123571426
1HEYEW7GMUKWIQW37BO,Vip interneuron,97.83555556,0.193571449
1HEYEW7GMUKWIQW37BO,Sst interneuron,28.44666667,0.2
1HEYEW7GMUKWIQW37BO,Vip interneuron,16.31666667,0.070689656
1HEYEW7GMUKWIQW37BO,Sst interneuron,23.78,0.065
1HEYEW7GMUKWIQW37BO,Sst interneuron,47.6,0.238363705
1HEYEW7GMUKWIQW37BO,Vip interneuron,47.717,0.405000003
1HEYEW7GMUKWIQW37BO,Sst interneuron,60.30375,0.264285735
1HEYEW7GMUKWIQW37BO,Sst interneuron,77.27636364,0.285000006
1HEYEW7GMUKWIQW37BO,Vip interneuron,21.46,0.020689657
1HEYEW7GMUKWIQW37BO,Sst interneuron,48.11,0.17
1HEYEW7GMUKWIQW37BO,Sst interneuron,52.07,0.378448277
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.88,0.021052632
1HEYEW7GMUKWIQW37BO,Sst interneuron,45.94571429,0.237857144
1HEYEW7GMUKWIQW37BO,Vip interneuron,34.25285714,0.597413782
1HEYEW7GMUKWIQW37BO,Sst interneuron,23.08,0.008765316
1HEYEW7GMUKWIQW37BO,Sst interneuron,38.81,0.613422803
1HEYEW7GMUKWIQW37BO,Sst interneuron,43.36,0.035344828
